2025-03-07 12:08:51,480 - INFO - Camera started
2025-03-07 12:09:31,979 - WARNING - Failed to read frame from video
2025-03-07 12:09:34,691 - INFO - Camera stopped
2025-03-07 12:12:19,107 - INFO - Camera started
2025-03-07 12:12:44,234 - INFO - Camera stopped
2025-03-07 12:13:30,389 - INFO - Camera started
2025-03-07 12:13:58,090 - INFO - Camera stopped
2025-03-07 12:14:15,603 - INFO - Camera started
2025-03-07 12:15:44,911 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:16:54,695 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:16:56,601 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:17:17,172 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:17:18,141 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:17:20,614 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:17:44,107 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:17:44,266 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:18:01,660 - WARNING - PHÁT HI\u1ec6N NGÃ
2025-03-07 12:18:26,291 - WARNING - Failed to read frame from video
2025-03-07 12:20:51,284 - INFO - Camera started
2025-03-07 12:20:55,330 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=135, y=103, w=29, h=67
2025-03-07 12:20:55,330 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=189, y=91, w=150, h=318
2025-03-07 12:20:55,331 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=109, y=28, w=33, h=53
2025-03-07 12:20:55,379 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=105, y=172, w=74, h=267
2025-03-07 12:20:55,379 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=136, y=104, w=28, h=64
2025-03-07 12:20:55,379 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=191, y=103, w=158, h=307
2025-03-07 12:20:55,380 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=114, y=29, w=28, h=52
2025-03-07 12:20:55,428 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=105, y=274, w=75, h=165
2025-03-07 12:20:55,429 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=121, y=172, w=35, h=101
2025-03-07 12:20:55,429 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=193, y=114, w=168, h=299
2025-03-07 12:20:55,429 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=137, y=106, w=27, h=62
2025-03-07 12:20:55,429 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=116, y=29, w=26, h=52
2025-03-07 12:20:55,474 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=105, y=274, w=73, h=163
2025-03-07 12:20:55,474 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=121, y=173, w=35, h=100
2025-03-07 12:20:55,475 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=191, y=126, w=183, h=290
2025-03-07 12:20:55,475 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=137, y=106, w=22, h=62
2025-03-07 12:20:55,520 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=105, y=281, w=72, h=160
2025-03-07 12:20:55,520 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=125, y=173, w=31, h=98
2025-03-07 12:20:55,520 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=190, y=138, w=196, h=279
2025-03-07 12:20:55,565 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=108, y=281, w=74, h=161
2025-03-07 12:20:55,565 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=127, y=191, w=29, h=80
2025-03-07 12:20:55,565 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=180, y=151, w=220, h=274
2025-03-07 12:20:55,565 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=283, y=371, w=88, h=13
2025-03-07 12:20:55,615 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=113, y=291, w=78, h=145
2025-03-07 12:20:55,616 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=127, y=201, w=29, h=68
2025-03-07 12:20:55,616 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=159, y=166, w=260, h=284
2025-03-07 12:20:55,616 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=283, y=371, w=114, h=13
2025-03-07 12:20:55,657 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=174, y=462, w=414, h=18
2025-03-07 12:20:55,658 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=129, y=204, w=27, h=65
2025-03-07 12:20:55,658 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=117, y=203, w=413, h=257
2025-03-07 12:20:55,716 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=119, y=221, w=482, h=259
2025-03-07 12:20:55,716 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=366, y=370, w=79, h=13
2025-03-07 12:20:55,717 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=132, y=204, w=24, h=65
2025-03-07 12:20:55,770 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=133, y=235, w=481, h=245
2025-03-07 12:20:55,770 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=133, y=208, w=23, h=61
2025-03-07 12:20:55,820 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=126, y=395, w=434, h=85
2025-03-07 12:20:55,821 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=151, y=247, w=463, h=165
2025-03-07 12:20:55,821 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=283, y=371, w=80, h=16
2025-03-07 12:20:55,821 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=135, y=209, w=21, h=59
2025-03-07 12:20:55,862 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=139, y=383, w=407, h=97
2025-03-07 12:20:55,862 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=154, y=259, w=460, h=153
2025-03-07 12:20:55,862 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=283, y=371, w=97, h=15
2025-03-07 12:20:55,909 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=171, y=458, w=375, h=22
2025-03-07 12:20:55,910 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=166, y=378, w=74, h=75
2025-03-07 12:20:55,910 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=166, y=268, w=442, h=144
2025-03-07 12:20:55,910 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=267, y=371, w=163, h=16
2025-03-07 12:20:55,954 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=178, y=464, w=368, h=16
2025-03-07 12:20:55,955 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=177, y=248, w=429, h=164
2025-03-07 12:20:55,955 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=267, y=371, w=145, h=18
2025-03-07 12:20:56,002 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=330, y=463, w=254, h=10
2025-03-07 12:20:56,002 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=191, y=229, w=410, h=183
2025-03-07 12:20:56,051 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=178, y=463, w=406, h=17
2025-03-07 12:20:56,051 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=206, y=210, w=408, h=202
2025-03-07 12:20:56,051 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=253, y=369, w=218, h=36
2025-03-07 12:20:56,099 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=178, y=463, w=410, h=17
2025-03-07 12:20:56,099 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=216, y=195, w=398, h=217
2025-03-07 12:20:56,099 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=253, y=369, w=226, h=36
2025-03-07 12:20:56,146 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=178, y=463, w=410, h=17
2025-03-07 12:20:56,146 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=228, y=174, w=386, h=238
2025-03-07 12:20:56,147 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=253, y=369, w=238, h=36
2025-03-07 12:20:56,194 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=178, y=463, w=411, h=17
2025-03-07 12:20:56,194 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=232, y=169, w=382, h=243
2025-03-07 12:20:56,194 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=253, y=369, w=240, h=36
2025-03-07 12:20:56,240 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=222, y=463, w=366, h=15
2025-03-07 12:20:56,241 - INFO - Phát hi\u1ec7n ng\u01b0\u1eddi: x=233, y=164, w=381, h=248
